,course_title,course_link
3711,"Large Marine Ecosystems: Assessment and Management (University of Cape Town, National Oceanic and Atmospheric Administration (NOAA), IW:LEARN, Global Environment Facility (GEF), United Nations Development Programme (UNDP-The GEF), UNESCO-IOC, United Nations Environment Programme)",https://www.coursera.org/learn/large-marine-ecosystems
3712,Las estaciones del año y el clima (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/estaciones-clima
3713,Las estrategias y habilidades para las negociaciones (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/estrategias-negociacion
3714,Las redes sociales en acción (Tecnológico de Monterrey),https://www.coursera.org/learn/red-social
3715,Launch Strategy: 5 Steps to Capstone Experience (Michigan State University),https://www.coursera.org/learn/launch-strategy
3716,Launch Your Online Business (The State University of New York),https://www.coursera.org/learn/launch-online-business
3717,Launch an auto-scaling AWS EC2 virtual machine (Coursera Project Network),https://www.coursera.org/learn/auto-scaling-aws-ec2-vm
3718,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership (SAS),https://www.coursera.org/learn/launching-machine-learning-leadership
3719,Launching into Machine Learning (Google Cloud),https://www.coursera.org/learn/launching-machine-learning
3720,Launching into Machine Learning em Português Brasileiro (Google Cloud),https://www.coursera.org/learn/launching-machine-learning-br
3721,Launching into Machine Learning en Español (Google Cloud),https://www.coursera.org/learn/launching-machine-learning-es
3722,Launching into Machine Learning en Français (Google Cloud),https://www.coursera.org/learn/launching-machine-learning-fr
3723,Launching into Machine Learning 日本語版 (Google Cloud),https://www.coursera.org/learn/launching-machine-learning-jp
3724,Law in the Time of COVID-19: A Northwestern Teach-Out (Northwestern University),https://www.coursera.org/learn/law-in-the-time-of-covid-19
3725,"Le Bien, le Juste, l'Utile. Introduction aux éthiques philosophiques (University of Geneva)",https://www.coursera.org/learn/ethique
3726,Leadership Communication for Maximum Impact: Storytelling (Northwestern University),https://www.coursera.org/learn/leadership-storytelling
3727,Leadership Through Design Innovation (Northwestern University),https://www.coursera.org/learn/leadership-design-innovation
3728,Leadership Through Marketing (Northwestern University),https://www.coursera.org/learn/leadership-marketing
3729,Leadership Through Social Influence (Northwestern University),https://www.coursera.org/learn/leadership-socialinfluence
3730,Leadership and Emotional Intelligence (Indian School of Business),https://www.coursera.org/learn/emotional-intelligence-in-leadership
3731,Leadership and Influence (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/leadership-influence
3732,Leadership and organizational behavior (Tecnológico de Monterrey),https://www.coursera.org/learn/leadership-and-organizational-behavior
3733,Leadership d'excellence par le sport de haut niveau (ESSEC Business School),https://www.coursera.org/learn/leadership-excellence-sport
3734,Leadership et intelligence émotionnelle (Indian School of Business),https://www.coursera.org/learn/emotional-intelligence-in-leadership-fr
3735,Leadership focused on Human Flourishing (Tecnológico de Monterrey),https://www.coursera.org/learn/leadership-focused-on-human-flourishing
3736,Leadership in 21st Century Organizations (Copenhagen Business School),https://www.coursera.org/learn/leadership-21st-century
3737,Leadership in Interprofessional Informatics (University of Minnesota),https://www.coursera.org/learn/leadership-interprofessional-informatics
3738,Leadership in the Family Business (Tecnológico de Monterrey),https://www.coursera.org/learn/leadership-in-the-family-business
3739,"Leadership, Motivation and Organizational Control (Institute of Certified Professional Managers)",https://www.coursera.org/learn/leadership-motivation-organizational-control
3740,Leading Diverse Teams & Organizations (University of Michigan),https://www.coursera.org/learn/leading-diverse-teams-and-organizations
3741,"Leading Diverse Teams (University of California, Irvine)",https://www.coursera.org/learn/leading-diverse-teams
3742,Leading Healthcare Quality and Safety (The George Washington University),https://www.coursera.org/learn/quality-healthcare
3743,"Leading Innovation in Arts and Culture (Vanderbilt University, National Arts Strategies)",https://www.coursera.org/learn/arts-culture-innovation
3744,Leading Organizations (HEC Paris),https://www.coursera.org/learn/leading-organizations
3745,Leading People and Teams Capstone (University of Michigan),https://www.coursera.org/learn/leading-teams-project
3746,Leading Positive Change through Appreciative Inquiry (Case Western Reserve University),https://www.coursera.org/learn/appreciative-inquiry
3747,Leading Teams (University of Michigan),https://www.coursera.org/learn/leading-teams
3748,"Leading for Equity, Diversity and Inclusion in Higher Education (University of Michigan)",https://www.coursera.org/learn/leading-for-equity-diversity-inclusion
3749,Leading the Life You Want (University of Pennsylvania),https://www.coursera.org/learn/leading-the-life-you-want
3750,Leading transformations: Manage change (Macquarie University),https://www.coursera.org/learn/change-management
3751,Lean Software Development (University of Minnesota),https://www.coursera.org/learn/lean-software-development
3752,Learn C# with no prior programming experience (Coursera Project Network),https://www.coursera.org/learn/learn-programming-csharp
3753,Learn C++ File Handling (Coursera Project Network),https://www.coursera.org/learn/learn-cpp-file-handling
3754,Learn C++ Functions (Coursera Project Network),https://www.coursera.org/learn/learn-cpp-function
3755,Learn Fundamentals Of Computer Programming With C Language (Coursera Project Network),https://www.coursera.org/learn/learn-fundamentals-of-computer-programming-with-c-language
3756,Learn Java and JavaFX by creating a Graphical Calculator (Coursera Project Network),https://www.coursera.org/learn/learn-java-and-javafx-graphical-calculator
3757,Learn Java with no prior programming experience (Coursera Project Network),https://www.coursera.org/learn/learn-programming-java
3758,Learn Javascript - 21 Essential Array Methods (Coursera Project Network),https://www.coursera.org/learn/21-essential-javascript-array-methods
3759,Learn Javascript with zero prior programming experience (Coursera Project Network),https://www.coursera.org/learn/learn-programming-with-javascript
3760,Learn Mandarin Chinese: Capstone Project (Shanghai Jiao Tong University),https://www.coursera.org/learn/learn-mandarin-project
3761,Learn MySQL Fundamentals (Coursera Project Network),https://www.coursera.org/learn/learn-mysql-fundamentals
3762,Learn Object Oriented Programming With C++ (Coursera Project Network),https://www.coursera.org/learn/learn-object-oriented-programming-with-cpp
3763,Learn Object-Oriented Programming with Kotlin (Coursera Project Network),https://www.coursera.org/learn/learn-object-oriented-programming-with-kotlin
3764,Learn Object-Oriented Programming with Scala (Coursera Project Network),https://www.coursera.org/learn/oop-scala
3765,Learn PHP Database Connectivity (Coursera Project Network),https://www.coursera.org/learn/php-database-connectivity
3766,Learn Python with no prior programming experience (Coursera Project Network),https://www.coursera.org/learn/learn-programming-python
3767,Learn to Code using C# on VS Code (Coursera Project Network),https://www.coursera.org/learn/learn-code-csharp-vscode
3768,Learn to Job Search with Indeed (Coursera Project Network),https://www.coursera.org/learn/learn-job-search-indeed
3769,Learn to Program: Crafting Quality Code (University of Toronto),https://www.coursera.org/learn/program-code
3770,Learn to Program: The Fundamentals (University of Toronto),https://www.coursera.org/learn/learn-to-program
3771,Learn to Speak Korean 1 (Yonsei University),https://www.coursera.org/learn/learn-speak-korean1
3772,"Learn to Teach Java:   Boolean Expressions, If Statements, and Iteration (University of California San Diego)",https://www.coursera.org/learn/teach-java-boolean-expressions-if-statements-iteration
3773,Learn to Teach Java:  ArrayLists and 2D Arrays (University of California San Diego),https://www.coursera.org/learn/teach-java-arraylist-2d-arrays
3774,Learn to Teach Java:  Writing Classes and Arrays (University of California San Diego),https://www.coursera.org/learn/teach-java-classes-arrays
3775,Learn to Teach Java: Inheritance and Recursion (University of California San Diego),https://www.coursera.org/learn/teach-java-inheritance-recursion
3776,Learning Chinese : Start From Scratch (零到一學中文) (National Taiwan University),https://www.coursera.org/learn/learn-chinese-mandarin
3777,Learning How To Learn for Youth (Arizona State University),https://www.coursera.org/learn/learning-how-to-learn-youth
3778,"Learning How to Learn: Powerful mental tools to help you master tough subjects (McMaster University, University of California San Diego)",https://www.coursera.org/learn/learning-how-to-learn
3779,Learning Mindsets & Skills (High Tech High Graduate School of Education),https://www.coursera.org/learn/learning-skills
3780,Learning SAS: History and SAS Studio (Coursera Project Network),https://www.coursera.org/learn/learning-sas-history-and-sas-studio
3781,Learning Technologies Foundations and Applications (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/learning-technologies-foundations-applications
